adjudication_class,component,record_id,requirement,status,pass,failure_reason,proof_boundary
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x30.d4y31.d5x50.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x30.d4y31.d5x50.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x30.d4y31.d5x50.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x30.d4y31.d5x50.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x30.d4y31.d5x50.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x30.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x30.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x30.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x30.d4y31.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x30.d4y31.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x30.d4y31.d5x51.d6y50.d7rho1.d8x31.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y30.d5x50.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y51.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y51.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y51.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y31.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y31.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y31.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00010804.d1rho1.d2rho1.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y51.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y51.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y51.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y50.d7rho1.d8x30.d9y30.d10x51.d11y51.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y50.d7rho1.d8x30.d9y30.d10x51.d11y51.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x50.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y51.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x50.d11y51.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y50.d7rho0.d8x31.d9y31.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y50.d7rho0.d8x31.d9y31.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y50.d7rho1.d8x31.d9y31.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y31.d5x50.d6y50.d7rho1.d8x31.d9y31.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x30.d4y31.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y50.d7rho1.d8x30.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y50.d7rho1.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x50.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x50.d11y51.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x50.d11y51.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x50.d11y51.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y51.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y51.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y30.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x50.d11y51.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y50.d7rho1.d8x30.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y31.d5x50.d6y50.d7rho1.d8x30.d9y30.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x30.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x30.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho0.d3x31.d4y31.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y51.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y50.d7rho0.d8x31.d9y30.d10x51.d11y51.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y50.d7rho0.d8x31.d9y31.d10x51.d11y51.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y50.d7rho1.d8x30.d9y30.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y50.d7rho1.d8x30.d9y31.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y50.d7rho1.d8x30.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y50.d7rho1.d8x31.d9y30.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y51.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y50.d7rho1.d8x31.d9y30.d10x51.d11y51.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y50.d7rho1.d8x31.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x50.d6y50.d7rho1.d8x31.d9y31.d10x51.d11y51.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x30.d9y30.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y30.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x51.d6y50.d7rho0.d8x31.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y30.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y31.d10x50.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y30.d5x51.d6y50.d7rho1.d8x31.d9y31.d10x50.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y31.d5x50.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y31.d5x50.d6y50.d7rho0.d8x30.d9y30.d10x51.d11y50.d12rho1,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
FINAL_REPLAY_ONLY,TENSOR,A062-D060-00013205.d1rho0.d2rho1.d3x30.d4y31.d5x50.d6y50.d7rho0.d8x31.d9y31.d10x51.d11y50.d12rho0,final_replay_only,pass_final_replay_only,True,,candidate_final_replay
